2021-08-29 21:52:27, 101, 1014.0961524327962, 185, -0.003913717374205589, 391.63132604980467
2021-08-29 21:52:40, 108, 1014.8529380869975, 158, -0.009835953034460544, 3698.895153076172
2021-08-29 21:52:42, 109, 1016.0909313294007, 149, -0.010377950504422188, 1235.5886372070313
2021-08-29 21:52:44, 110, 1018.4736196718891, 181, -0.009269871085882186, 1096.664124511719
2021-08-29 21:53:38, 141, 1020.3839576448634, 13, 0.005419965103268623, 5384.365240234375
2021-08-29 21:53:40, 142, 1022.5581733055072, 149, -0.004894996419548988, 586.5454850463867
2021-08-29 21:54:03, 155, 1024.26092905974, 19, -0.001145251047797501, 3981.430367797852
2021-08-29 21:54:05, 156, 1026.9937742024672, 87, -0.004938595727086067, 12871.462198242189
2021-08-29 21:54:10, 159, 1028.0315259730496, 179, -0.010515680432319641, 2994.7558659667966
2021-08-29 21:54:16, 162, 1029.0314705414257, 57, -0.005432728335261344, 2699.7487976074217
2021-08-29 21:54:19, 163, 1029.1969447398803, 69, -0.0028280249163508417, 2358.822479248047
2021-08-29 21:54:21, 164, 1029.6709814271053, 177, -0.013800642494810745, 893.2252832641602
2021-08-29 21:54:36, 170, 1030.6067518291939, 81, 0.00019908073544502262, 2104.912380859375
2021-08-29 21:54:38, 171, 1032.9498882737885, 37, -0.001390470039099455, 2111.980864379883
2021-08-29 21:54:54, 177, 1033.295933596218, 19, -0.004207230806350708, 1505.652919555664
2021-08-29 21:54:59, 179, 1033.7015796636945, 59, -0.0012880368120968342, 807.3335746459961
2021-08-29 21:55:19, 186, 1037.8773431663824, 1, -0.021055633381009103, 2606.194538208008
2021-08-29 21:55:22, 187, 1038.6123325891485, 31, -0.00468445198237896, 1223.5064163513184
2021-08-29 21:55:37, 192, 1040.4637957080167, 155, -0.009712956488132477, 4754.168378417969
2021-08-29 21:55:40, 193, 1040.5529740676172, 117, -0.01018457594513893, 3043.1873598632815
2021-08-29 21:55:42, 194, 1043.6816988631956, 200, -0.008727459609508515, 1594.6305253906248
2021-08-29 21:55:45, 195, 1045.3841426385275, 175, -0.00040318337175995116, 2995.2324020996093
2021-08-29 21:55:48, 196, 1048.0354693353788, 29, 0.0023564562797546386, 3115.1391445312493
2021-08-29 22:02:06, 345, 1050.784053408879, 119, -0.007532201074063778, 5404.701913085937
2021-08-29 22:02:25, 352, 1053.784596966257, 23, 0.001265972087159753, 11991.208341796875
2021-08-29 22:02:31, 354, 1055.8002456515364, 120, -0.0001294985935091971, 3590.5555427246095
2021-08-29 22:02:36, 356, 1062.6706886015747, 25, 0.013172862090170384, 15757.349254882813
2021-08-29 22:02:39, 357, 1065.6148545211333, 157, -0.009183852404356003, 3921.6970117187498
2021-08-29 22:02:42, 358, 1066.1280012974514, 92, -0.0072316787615418435, 639.6656519165039
2021-08-29 22:02:50, 361, 1067.9650867561543, 78, -0.006450344741344453, 3156.50145703125
2021-08-29 22:03:19, 372, 1068.7299987640645, 149, -0.01163779605925083, 1480.5335446777344
2021-08-29 22:03:21, 373, 1070.0014221513893, 105, -0.007796443581581116, 1454.6230483398438
2021-08-29 22:03:24, 374, 1070.8868375646935, 107, -0.007220921926200391, 2143.3522766113283
2021-08-29 22:03:43, 381, 1071.3685640307597, 81, 0.00027096926420927043, 2070.3357491455076
2021-08-29 22:03:46, 382, 1072.9811220074862, 37, 0.00028003625571727765, 392.87169467163085
2021-08-29 22:03:49, 383, 1073.3627659027893, 23, 0.0027811816334724427, 162.02381288146972
2021-08-29 22:03:51, 384, 1074.991225194261, 3, -0.0009284316599369049, 2427.2330639648435
