2021-07-11 00:19:55, 101, 1036.316660555252, 157, -0.005117040216922759, 3275.8882260742184
2021-07-11 00:20:00, 103, 1036.6202816461985, 97, -0.003724063754081726, 881.3569648437499
2021-07-11 00:20:06, 106, 1037.0075531613538, 111, -0.002935509813483804, 1325.522444946289
2021-07-11 00:20:29, 117, 1040.093637322236, 121, -0.009381569504737853, 632.9061163330078
2021-07-11 00:20:31, 118, 1040.5305191608306, 85, -0.0022761523723602295, 1105.9400195922854
2021-07-11 00:20:33, 119, 1041.2339257576125, 115, -0.006629170514643192, 289.1135406188965
2021-07-11 00:21:17, 140, 1042.6682922260143, 37, 0.007208941519260407, 15374.843116210937
2021-07-11 00:21:19, 141, 1042.8852504949145, 162, -0.010763021841645242, 3277.757537109375
2021-07-11 00:21:23, 143, 1043.3215057767784, 55, 0.0002860688567161561, 1200.4833522949218
2021-07-11 00:21:31, 147, 1045.6341264681844, 23, 0.007380710080265998, 6010.708122070313
2021-07-11 00:21:48, 155, 1048.4344473231122, 29, 0.022672037959098813, 17719.008412109375
2021-07-11 00:21:52, 157, 1050.1801400892657, 1, -0.00017254887521266936, 3718.207000976562
2021-07-11 00:21:54, 158, 1050.8553495640635, 69, 0.0003156926557421685, 1023.6573518676759
2021-07-11 00:21:56, 159, 1052.2096227497946, 97, -0.007591388285160065, 1035.669630065918
2021-07-11 00:23:38, 209, 1053.4535489152793, 38, -0.0043942309319972995, 3509.558992675781
2021-07-11 00:23:41, 210, 1058.850742846172, 21, 0.00446151639521122, 2628.7667719726564
2021-07-11 00:23:45, 212, 1062.0902430150663, 113, -0.011662997342646123, 8530.009404296876
2021-07-11 00:23:47, 213, 1062.2109383859442, 19, -0.0061773061305284505, 646.5838795166015
2021-07-11 00:23:51, 215, 1062.553417685548, 7, 0.001944316707551479, 16077.779396484375
2021-07-11 00:23:53, 216, 1064.4010071033672, 83, -0.002803874269127846, 2423.7957319335937
2021-07-11 00:23:55, 217, 1069.4491125531908, 123, 0.006059770435094834, 6571.176698242188
2021-07-11 00:23:57, 218, 1071.7215927924533, 3, -0.0009127771407365799, 2005.4066434326169
2021-07-11 00:23:59, 219, 1073.3942469250223, 45, -0.0063861201256513594, 1484.2389785156251
2021-07-11 00:24:01, 220, 1079.1299793248295, 25, 0.004827254720032216, 8950.655124023437
2021-07-11 00:24:03, 221, 1082.6288422429054, 115, -0.008218529611825943, 2501.491859130859
2021-07-11 00:24:06, 222, 1083.374050349976, 85, -0.005497666098177433, 1929.74599609375
2021-07-11 00:25:02, 248, 1087.865389594633, 124, -0.002094414298422634, 6797.983501220703
2021-07-11 00:25:05, 249, 1087.9741436964482, 99, -0.005216842949390411, 2852.1218491210934
2021-07-11 00:25:08, 250, 1088.1715973266143, 103, -0.00431733487546444, 1271.779103881836
2021-07-11 00:25:11, 251, 1089.9788443351279, 57, -0.012947146475315092, 1898.3155974121091
2021-07-11 00:25:14, 252, 1090.8190925955416, 202, -0.01358254998922348, 1306.903297241211
2021-07-11 00:25:17, 253, 1091.306095258181, 17, -0.0012336719930171967, 853.5792890625
2021-07-11 00:25:19, 254, 1092.5106280909836, 69, -0.0049844663143157955, 1132.7935526123047
2021-07-11 00:26:15, 274, 1095.8798469462142, 66, -0.00043403596151620166, 6124.933989746094
2021-07-11 00:26:48, 286, 1096.2788692129132, 132, -0.005973186671733856, 226.5411439971924
