2021-08-29 21:59:27, 101, 998.6934261840215, 92, -0.003962327227927744, 1922.2725979003906
2021-08-29 21:59:33, 103, 1000.7986675087545, 56, -0.004275044165551662, 1249.4340797119141
2021-08-29 22:00:23, 120, 1001.3090382992872, 38, -0.009744041211903096, 1638.9040114135744
2021-08-29 22:00:26, 121, 1001.6608069407906, 92, -0.003951495498418808, 1322.110725097656
2021-08-29 22:00:37, 125, 1002.0808522196712, 124, -0.01069744408503175, 9043.04228857422
2021-08-29 22:02:00, 153, 1002.2582044539713, 14, -0.004214742183685303, 248.77794207763674
2021-08-29 22:04:29, 201, 1002.311820066182, 16, -0.001966629523783922, 505.2356388549804
2021-08-29 22:04:33, 202, 1004.6610909185417, 136, -0.023503221871331335, 9783.738958007814
2021-08-29 22:04:36, 203, 1004.9646256046726, 68, -0.009431645730976015, 2234.46934765625
2021-08-29 22:04:39, 204, 1005.3504535660863, 107, -0.005510116457939147, 934.506448364258
2021-08-29 22:05:48, 226, 1005.7367295621812, 32, -0.009213875725865364, 811.0018161010743
2021-08-29 22:05:57, 229, 1008.1001036264466, 64, -0.01320563665032387, 3522.962845703125
2021-08-29 22:07:07, 252, 1008.4158636297091, 34, -0.01608490653336048, 7284.107216308594
2021-08-29 22:07:34, 261, 1008.6192995196204, 86, -0.016145935997366904, 1585.102446533203
2021-08-29 22:07:37, 262, 1009.3313902897881, 64, -0.016503469180315734, 1646.3370115966795
2021-08-29 22:07:40, 263, 1013.5827758916222, 47, -0.012012543745338916, 3904.254365722656
2021-08-29 22:07:43, 264, 1013.7483183651339, 66, -0.017367993261665108, 1118.5200250244143
2021-08-29 22:07:46, 265, 1014.6693121576238, 75, -0.007201661263592542, 2055.1575830078127
2021-08-29 22:07:49, 266, 1015.0178721891597, 68, -0.01336118746548891, 4164.997804443359
2021-08-29 22:07:52, 267, 1015.5575312275324, 49, -0.01503724167495966, 4963.038508789062
2021-08-29 22:07:55, 268, 1018.9156497769973, 36, -0.01016481001675129, 5107.373991699218
2021-08-29 22:09:14, 293, 1019.5915983727491, 57, -0.012113871604204178, 2988.088005371094
2021-08-29 22:09:17, 294, 1020.2688815716667, 22, -0.004433221265673637, 1212.6432153320313
2021-08-29 22:10:02, 309, 1020.6893662487417, 35, -0.003324655637145042, 1158.7145687866212
