2021-05-29 18:06:30, 101, 1014.9930574872517, 95, -0.013335399433970451, 12754.782338867188
2021-05-29 18:08:05, 121, 1015.1597187263637, 219, -0.02210197774041444, 4443.108619140626
2021-05-29 18:08:10, 122, 1015.3646013126655, 206, -0.00922340813279152, 1088.4841290283202
2021-05-29 18:08:16, 123, 1015.4114245147309, 220, -0.0064504874199628835, 728.7442154541015
2021-05-29 18:08:30, 126, 1016.0472635924035, 171, -0.011128557875752449, 5442.516458496094
2021-05-29 18:08:49, 130, 1018.1961231082356, 176, -0.010048148423433304, 2132.763804748535
2021-05-29 18:13:53, 189, 1018.8597883619008, 33, -0.00479802168905735, 2507.333452026367
2021-05-29 18:14:04, 191, 1019.3783606603897, 31, -0.0004156757052987814, 1749.4627062377929
2021-05-29 18:14:21, 194, 1021.7763595533775, 99, -0.004289439141750336, 4286.714097290039
2021-05-29 18:14:26, 195, 1022.0175978806054, 52, -0.0006672283411026001, 848.6488265686036
2021-05-29 18:15:28, 206, 1023.2819825517379, 55, -0.003220473662018776, 5934.171686279297
2021-05-29 18:15:33, 207, 1025.6279852957919, 93, -0.005395271275192499, 2297.2297358398437
2021-05-29 18:15:39, 208, 1026.5992875075658, 63, -0.002119319174438715, 1034.8711990356444
2021-05-29 18:16:28, 217, 1028.1489709478117, 152, -0.00576046347618103, 7026.96586328125
2021-05-29 18:16:33, 218, 1030.2378969429258, 85, -0.0037504321336746214, 2462.9091025390626
